transaction_id,customer_id,transaction_date,amount,currency,transaction_type,merchant,category,payment_method,status
TXN_00008663,CUST_000013,2025-09-05 09:55:56,115.1,USD,refund,Target,food,debit_card,completed
TXN_00008664,CUST_000112,2025-04-16 09:55:56,142.4,GBP,transfer,Walmart,utilities,debit_card,completed
TXN_00008665,CUST_000336,2025-05-21 09:55:56,515.93,USD,deposit,Walmart,transportation,paypal,completed
TXN_00008666,CUST_000012,2024-11-04 09:55:56,35.22,EUR,purchase,Costco,healthcare,credit_card,completed
TXN_00008667,CUST_000224,2025-05-14 09:55:56,980.46,USD,refund,Starbucks,transportation,credit_card,pending
TXN_00008668,CUST_000365,2024-09-18 09:55:56,478.52,EUR,purchase,McDonald's,food,credit_card,completed
TXN_00008669,CUST_000858,2024-10-01 09:55:56,764.35,USD,deposit,Target,food,bank_transfer,completed
TXN_00008670,CUST_000136,2025-02-15 09:55:56,241.94,USD,purchase,Starbucks,retail,credit_card,completed
TXN_00008671,CUST_000810,2024-10-02 09:55:56,223.04,USD,transfer,Target,utilities,debit_card,completed
TXN_00008672,CUST_000290,2025-09-07 09:55:56,734.72,USD,deposit,Home Depot,entertainment,credit_card,completed
TXN_00008673,CUST_000776,2024-10-06 09:55:56,408.02,USD,refund,Target,healthcare,credit_card,completed
TXN_00008674,CUST_000561,2025-08-07 09:55:56,171.29,EUR,purchase,Walmart,healthcare,credit_card,completed
TXN_00008675,CUST_000715,2025-08-27 09:55:56,89.32,EUR,refund,McDonald's,utilities,credit_card,completed
TXN_00008676,CUST_000345,2025-02-15 09:55:56,501.37,USD,deposit,Starbucks,utilities,credit_card,completed
TXN_00008677,CUST_000729,2025-01-23 09:55:56,494.37,EUR,transfer,Costco,entertainment,credit_card,completed
TXN_00008678,CUST_000387,2025-03-10 09:55:56,455.24,USD,deposit,Home Depot,healthcare,debit_card,completed
TXN_00008679,CUST_000546,2025-08-03 09:55:56,223.5,GBP,purchase,Amazon,retail,debit_card,completed
TXN_00008680,CUST_000375,2025-03-14 09:55:56,507.0,USD,transfer,McDonald's,food,paypal,completed
TXN_00008681,CUST_000270,2025-08-24 09:55:56,804.25,USD,transfer,Walmart,food,credit_card,completed
TXN_00008682,CUST_000442,2025-03-04 09:55:56,151.67,USD,transfer,Home Depot,utilities,paypal,completed
TXN_00008683,CUST_000814,2025-05-25 09:55:56,76.54,USD,purchase,Best Buy,healthcare,debit_card,completed
TXN_00008684,CUST_000102,2025-06-24 09:55:56,759.13,USD,refund,Target,utilities,debit_card,completed
TXN_00008685,CUST_000034,2024-10-10 09:55:56,959.24,USD,transfer,Walmart,retail,debit_card,completed
TXN_00008686,CUST_000622,2025-07-30 09:55:56,682.36,USD,refund,Target,utilities,bank_transfer,completed
TXN_00008687,CUST_000567,2025-05-03 09:55:56,781.0,USD,purchase,Walmart,healthcare,bank_transfer,completed
TXN_00008688,CUST_000953,2025-06-10 09:55:56,165.78,USD,transfer,Best Buy,retail,debit_card,completed
TXN_00008689,CUST_000495,2025-03-15 09:55:56,496.0,USD,purchase,McDonald's,retail,credit_card,completed
TXN_00008690,CUST_000548,2025-03-05 09:55:56,315.47,GBP,refund,McDonald's,transportation,paypal,completed
TXN_00008691,CUST_000979,2025-07-18 09:55:56,565.63,USD,deposit,Home Depot,food,bank_transfer,completed
TXN_00008692,CUST_000167,2024-12-24 09:55:56,260.62,EUR,deposit,Home Depot,retail,debit_card,completed
TXN_00008693,CUST_000500,2024-09-22 09:55:56,929.53,EUR,deposit,Target,utilities,paypal,completed
TXN_00008694,CUST_000627,2025-08-16 09:55:56,831.04,USD,purchase,Starbucks,retail,credit_card,completed
TXN_00008695,CUST_000084,2025-07-17 09:55:56,901.21,GBP,deposit,Amazon,entertainment,credit_card,completed
TXN_00008696,CUST_000917,2024-12-30 09:55:56,548.71,USD,deposit,Best Buy,utilities,paypal,completed
TXN_00008697,CUST_000383,2025-07-03 09:55:56,126.84,USD,purchase,Target,retail,bank_transfer,pending
TXN_00008698,CUST_000579,2025-01-06 09:55:56,770.34,USD,purchase,Starbucks,transportation,debit_card,failed
TXN_00008699,CUST_000434,2025-07-06 09:55:56,583.08,USD,purchase,Amazon,utilities,bank_transfer,completed
TXN_00008700,CUST_000406,2024-10-09 09:55:56,917.75,USD,transfer,Walmart,transportation,bank_transfer,completed
TXN_00008701,CUST_000849,2025-08-15 09:55:56,411.07,USD,transfer,Costco,entertainment,debit_card,completed
TXN_00008702,CUST_000060,2025-04-24 09:55:56,735.89,EUR,deposit,Costco,entertainment,debit_card,completed
TXN_00008703,CUST_000573,2025-04-14 09:55:56,323.01,USD,transfer,Target,utilities,bank_transfer,completed
TXN_00008704,CUST_000987,2025-01-26 09:55:56,941.3,USD,purchase,Home Depot,entertainment,debit_card,completed
TXN_00008705,CUST_000277,2025-07-25 09:55:56,698.26,EUR,refund,Target,retail,credit_card,completed
TXN_00008706,CUST_000976,2024-12-09 09:55:56,952.96,USD,transfer,Amazon,utilities,debit_card,completed
TXN_00008707,CUST_000988,2024-12-15 09:55:56,678.77,USD,deposit,McDonald's,retail,credit_card,completed
TXN_00008708,CUST_000669,2025-03-02 09:55:56,509.81,EUR,refund,Starbucks,transportation,debit_card,completed
TXN_00008709,CUST_000837,2025-04-08 09:55:56,190.95,USD,refund,McDonald's,retail,credit_card,completed
TXN_00008710,CUST_000358,2025-07-30 09:55:56,798.43,USD,deposit,Target,entertainment,bank_transfer,completed
TXN_00008711,CUST_000189,2025-07-22 09:55:56,74.51,USD,transfer,McDonald's,entertainment,debit_card,completed
TXN_00008712,CUST_000356,2024-10-22 09:55:56,785.37,USD,refund,Walmart,transportation,bank_transfer,pending
TXN_00008713,CUST_000484,2025-03-03 09:55:56,460.22,USD,refund,Amazon,retail,bank_transfer,completed
TXN_00008714,CUST_000887,2024-10-15 09:55:56,679.05,EUR,deposit,Home Depot,food,bank_transfer,completed
TXN_00008715,CUST_000830,2024-12-08 09:55:56,19.7,EUR,refund,Best Buy,transportation,paypal,completed
TXN_00008716,CUST_000327,2024-12-20 09:55:56,633.69,USD,deposit,Best Buy,healthcare,debit_card,failed
TXN_00008717,CUST_000671,2024-12-20 09:55:56,314.94,USD,transfer,Walmart,utilities,credit_card,completed
TXN_00008718,CUST_000332,2025-01-30 09:55:56,110.91,EUR,deposit,Amazon,transportation,paypal,completed
TXN_00008719,CUST_000332,2025-07-13 09:55:56,855.59,USD,refund,Costco,food,paypal,failed
TXN_00008720,CUST_000267,2025-02-21 09:55:56,380.54,GBP,refund,Best Buy,food,paypal,completed
TXN_00008721,CUST_000459,2025-02-01 09:55:56,551.51,EUR,refund,Costco,healthcare,paypal,completed
TXN_00008722,CUST_000753,2025-04-25 09:55:56,743.74,USD,refund,McDonald's,healthcare,bank_transfer,completed
TXN_00008723,CUST_000025,2024-10-28 09:55:56,873.52,USD,deposit,Walmart,entertainment,credit_card,failed
TXN_00008724,CUST_000972,2024-09-25 09:55:56,292.07,USD,transfer,Amazon,healthcare,bank_transfer,completed
TXN_00008725,CUST_000103,2025-01-11 09:55:56,243.58,USD,transfer,McDonald's,transportation,paypal,completed
TXN_00008726,CUST_000908,2025-03-08 09:55:56,169.71,USD,transfer,Target,transportation,credit_card,completed
TXN_00008727,CUST_000992,2025-07-25 09:55:56,119.77,USD,refund,Home Depot,entertainment,paypal,completed
TXN_00008728,CUST_000750,2025-07-31 09:55:56,654.1,USD,transfer,Costco,utilities,debit_card,completed
TXN_00008729,CUST_000576,2025-07-18 09:55:56,753.07,EUR,transfer,Target,utilities,bank_transfer,pending
TXN_00008730,CUST_000930,2025-08-18 09:55:56,110.25,USD,deposit,Amazon,transportation,paypal,pending
TXN_00008731,CUST_000930,2025-06-02 09:55:56,472.8,USD,refund,Starbucks,food,bank_transfer,completed
TXN_00008732,CUST_000942,2025-08-09 09:55:56,893.56,USD,refund,Starbucks,entertainment,bank_transfer,completed
TXN_00008733,CUST_000391,2024-09-10 09:55:56,702.1,USD,transfer,Home Depot,food,credit_card,completed
TXN_00008734,CUST_000802,2024-11-16 09:55:56,174.68,USD,refund,Home Depot,healthcare,paypal,completed
TXN_00008735,CUST_000819,2024-12-31 09:55:56,420.59,USD,refund,Amazon,utilities,debit_card,completed
TXN_00008736,CUST_000286,2025-02-07 09:55:56,57.43,EUR,deposit,Costco,retail,bank_transfer,completed
TXN_00008737,CUST_000448,2024-12-20 09:55:56,356.98,USD,transfer,Target,entertainment,paypal,failed
TXN_00008738,CUST_000237,2025-05-07 09:55:56,260.84,EUR,deposit,Home Depot,entertainment,bank_transfer,completed
TXN_00008739,CUST_000006,2025-07-08 09:55:56,185.34,USD,deposit,Starbucks,entertainment,bank_transfer,completed
TXN_00008740,CUST_000071,2024-09-13 09:55:56,729.59,EUR,transfer,Home Depot,healthcare,bank_transfer,completed
TXN_00008741,CUST_000688,2024-10-23 09:55:56,478.84,USD,refund,Best Buy,entertainment,credit_card,pending
TXN_00008742,CUST_000157,2024-12-05 09:55:56,694.3,USD,refund,McDonald's,retail,debit_card,completed
TXN_00008743,CUST_000192,2025-02-22 09:55:56,868.77,EUR,transfer,McDonald's,entertainment,debit_card,pending
TXN_00008744,CUST_000067,2025-02-27 09:55:56,646.41,USD,transfer,Starbucks,healthcare,debit_card,completed
TXN_00008745,CUST_000496,2025-02-22 09:55:56,402.77,EUR,deposit,Best Buy,healthcare,paypal,completed
TXN_00008746,CUST_000806,2025-07-11 09:55:56,463.95,EUR,refund,Home Depot,retail,debit_card,completed
TXN_00008747,CUST_000493,2025-04-07 09:55:56,523.1,EUR,refund,Target,entertainment,bank_transfer,completed
TXN_00008748,CUST_000653,2025-03-01 09:55:56,857.1,USD,purchase,Amazon,healthcare,paypal,completed
TXN_00008749,CUST_000177,2025-08-24 09:55:56,776.22,USD,refund,Starbucks,retail,credit_card,completed
TXN_00008750,CUST_000561,2024-11-21 09:55:56,746.77,USD,refund,Home Depot,retail,bank_transfer,completed
TXN_00008751,CUST_000499,2025-01-21 09:55:56,189.06,USD,refund,Amazon,utilities,paypal,completed
TXN_00008752,CUST_000246,2025-04-10 09:55:56,563.9,USD,deposit,Starbucks,transportation,credit_card,completed
TXN_00008753,CUST_000191,2025-08-10 09:55:56,145.99,USD,purchase,McDonald's,food,debit_card,completed
TXN_00008754,CUST_000327,2024-11-01 09:55:56,691.09,USD,transfer,Costco,food,credit_card,completed
TXN_00008755,CUST_000650,2025-02-14 09:55:56,493.63,USD,purchase,Costco,retail,paypal,completed
TXN_00008756,CUST_000562,2025-07-21 09:55:56,869.35,USD,transfer,McDonald's,transportation,debit_card,completed
TXN_00008757,CUST_000052,2025-02-11 09:55:56,700.93,GBP,transfer,Amazon,entertainment,credit_card,pending
TXN_00008758,CUST_000038,2025-08-18 09:55:56,355.93,USD,transfer,Best Buy,food,bank_transfer,failed
TXN_00008759,CUST_000117,2024-12-25 09:55:56,178.76,USD,purchase,Starbucks,utilities,credit_card,completed
TXN_00008760,CUST_000141,2024-11-08 09:55:56,880.09,USD,purchase,McDonald's,entertainment,paypal,completed
TXN_00008761,CUST_000096,2025-04-16 09:55:56,301.8,USD,refund,Best Buy,entertainment,debit_card,completed
TXN_00008762,CUST_000323,2025-02-15 09:55:56,58.39,USD,refund,Costco,utilities,paypal,pending
TXN_00008763,CUST_000973,2024-12-15 09:55:56,944.73,USD,refund,McDonald's,retail,paypal,completed
TXN_00008764,CUST_000074,2025-05-16 09:55:56,472.43,USD,transfer,McDonald's,healthcare,bank_transfer,pending
TXN_00008765,CUST_000556,2025-09-02 09:55:56,563.24,USD,transfer,Walmart,utilities,bank_transfer,failed
TXN_00008766,CUST_000483,2024-10-29 09:55:56,653.02,USD,refund,Starbucks,healthcare,debit_card,completed
TXN_00008767,CUST_000756,2024-11-10 09:55:56,590.48,USD,deposit,Target,retail,debit_card,completed
TXN_00008768,CUST_000916,2025-04-01 09:55:56,171.82,USD,purchase,Walmart,entertainment,bank_transfer,completed
TXN_00008769,CUST_000092,2025-05-09 09:55:56,884.94,EUR,refund,Best Buy,retail,debit_card,completed
TXN_00008770,CUST_000204,2024-09-25 09:55:56,952.3,GBP,refund,Best Buy,entertainment,debit_card,completed
TXN_00008771,CUST_000622,2025-06-02 09:55:56,492.77,EUR,purchase,Costco,retail,bank_transfer,completed
TXN_00008772,CUST_000826,2024-11-30 09:55:56,919.11,EUR,purchase,Amazon,food,credit_card,pending
TXN_00008773,CUST_000901,2025-08-05 09:55:56,417.66,EUR,transfer,Amazon,food,bank_transfer,completed
TXN_00008774,CUST_000674,2025-02-18 09:55:56,138.1,USD,purchase,Starbucks,healthcare,credit_card,completed
TXN_00008775,CUST_000863,2024-12-27 09:55:56,592.18,USD,refund,Walmart,healthcare,credit_card,completed
TXN_00008776,CUST_000385,2025-06-27 09:55:56,814.46,USD,transfer,Walmart,healthcare,paypal,completed
TXN_00008777,CUST_000071,2024-10-03 09:55:56,905.07,EUR,transfer,Walmart,entertainment,credit_card,completed
TXN_00008778,CUST_000377,2024-12-31 09:55:56,744.54,GBP,deposit,Walmart,retail,debit_card,completed
TXN_00008779,CUST_000079,2025-03-21 09:55:56,230.69,USD,refund,Walmart,entertainment,debit_card,completed
TXN_00008780,CUST_000917,2024-12-20 09:55:56,649.73,EUR,refund,Home Depot,transportation,bank_transfer,completed
TXN_00008781,CUST_000913,2024-09-11 09:55:56,483.51,GBP,deposit,Target,transportation,paypal,completed
TXN_00008782,CUST_000107,2024-11-10 09:55:56,765.19,USD,purchase,Starbucks,entertainment,debit_card,completed
TXN_00008783,CUST_000917,2025-01-27 09:55:56,858.61,GBP,purchase,McDonald's,transportation,debit_card,completed
TXN_00008784,CUST_000899,2025-09-05 09:55:56,241.42,USD,purchase,Amazon,transportation,debit_card,completed
TXN_00008785,CUST_000364,2024-10-07 09:55:56,294.41,USD,transfer,Starbucks,transportation,bank_transfer,completed
TXN_00008786,CUST_000969,2025-08-08 09:55:56,497.06,USD,deposit,Home Depot,food,debit_card,completed
TXN_00008787,CUST_000135,2025-05-29 09:55:56,639.79,USD,transfer,Starbucks,entertainment,paypal,completed
TXN_00008788,CUST_000601,2025-06-02 09:55:56,14.37,USD,transfer,Amazon,food,debit_card,completed
TXN_00008789,CUST_000013,2025-05-12 09:55:56,56.72,USD,refund,Costco,food,bank_transfer,completed
TXN_00008790,CUST_000308,2025-03-05 09:55:56,389.86,USD,purchase,Starbucks,utilities,paypal,completed
TXN_00008791,CUST_000955,2025-04-17 09:55:56,775.59,USD,deposit,Starbucks,entertainment,paypal,completed
TXN_00008792,CUST_000378,2025-08-07 09:55:56,338.11,USD,refund,Best Buy,retail,credit_card,failed
TXN_00008793,CUST_000539,2024-12-27 09:55:56,210.63,EUR,refund,Costco,entertainment,paypal,completed
TXN_00008794,CUST_000897,2025-08-20 09:55:56,480.56,EUR,refund,Target,healthcare,credit_card,completed
TXN_00008795,CUST_000500,2024-11-17 09:55:56,687.45,USD,purchase,Amazon,retail,credit_card,pending
TXN_00008796,CUST_000337,2025-02-01 09:55:56,535.15,GBP,deposit,McDonald's,healthcare,credit_card,completed
TXN_00008797,CUST_000982,2025-02-01 09:55:56,832.7,GBP,deposit,Costco,entertainment,debit_card,failed
TXN_00008798,CUST_000157,2025-07-14 09:55:56,825.19,USD,refund,Starbucks,healthcare,bank_transfer,completed
TXN_00008799,CUST_000465,2024-11-17 09:55:56,241.61,USD,transfer,Starbucks,food,paypal,completed
TXN_00008800,CUST_000132,2024-10-05 09:55:56,207.59,USD,refund,Starbucks,retail,paypal,completed
TXN_00008801,CUST_000469,2024-11-11 09:55:56,292.88,USD,deposit,Home Depot,healthcare,credit_card,failed
TXN_00008802,CUST_000037,2025-08-02 09:55:56,749.86,USD,deposit,Home Depot,retail,debit_card,completed
TXN_00008803,CUST_000381,2025-01-02 09:55:56,242.73,USD,transfer,Amazon,transportation,credit_card,completed
TXN_00008804,CUST_000005,2024-09-26 09:55:56,230.51,EUR,deposit,Amazon,utilities,bank_transfer,completed
TXN_00008805,CUST_000491,2024-12-15 09:55:56,726.86,EUR,refund,Target,entertainment,credit_card,completed
TXN_00008806,CUST_000107,2025-03-06 09:55:56,722.98,USD,refund,Target,food,debit_card,completed
TXN_00008807,CUST_000720,2025-07-03 09:55:56,407.8,USD,deposit,Home Depot,entertainment,debit_card,completed
TXN_00008808,CUST_000982,2024-09-12 09:55:56,535.54,EUR,refund,Target,retail,credit_card,completed
TXN_00008809,CUST_000153,2025-05-27 09:55:56,317.76,USD,purchase,Starbucks,retail,paypal,completed
TXN_00008810,CUST_000416,2024-09-19 09:55:56,706.23,USD,transfer,McDonald's,food,credit_card,completed
TXN_00008811,CUST_000960,2025-05-26 09:55:56,664.56,USD,transfer,Costco,utilities,bank_transfer,completed
TXN_00008812,CUST_000404,2025-01-12 09:55:56,241.38,USD,purchase,Target,retail,debit_card,completed
TXN_00008813,CUST_000041,2025-07-15 09:55:56,526.81,EUR,deposit,Costco,retail,debit_card,failed
TXN_00008814,CUST_000448,2024-11-12 09:55:56,296.12,EUR,deposit,Costco,food,paypal,completed
TXN_00008815,CUST_000544,2025-07-16 09:55:56,959.73,EUR,deposit,Starbucks,transportation,paypal,failed
TXN_00008816,CUST_000383,2025-08-10 09:55:56,150.82,USD,transfer,Home Depot,healthcare,debit_card,completed
TXN_00008817,CUST_000311,2025-07-13 09:55:56,371.3,USD,refund,Starbucks,retail,credit_card,completed
TXN_00008818,CUST_000309,2025-09-06 09:55:56,634.42,USD,purchase,Best Buy,food,paypal,completed
TXN_00008819,CUST_000331,2025-03-26 09:55:56,594.07,EUR,refund,McDonald's,food,credit_card,completed
TXN_00008820,CUST_000724,2024-09-18 09:55:56,331.27,USD,purchase,Starbucks,transportation,paypal,completed
TXN_00008821,CUST_000003,2024-11-04 09:55:56,181.73,USD,transfer,McDonald's,food,bank_transfer,completed
TXN_00008822,CUST_000049,2025-01-25 09:55:56,805.15,EUR,purchase,Amazon,utilities,credit_card,pending
TXN_00008823,CUST_000762,2025-07-29 09:55:56,706.2,USD,purchase,Best Buy,food,debit_card,completed
TXN_00008824,CUST_000683,2025-06-21 09:55:56,257.26,EUR,refund,Best Buy,transportation,bank_transfer,completed
TXN_00008825,CUST_000266,2025-03-31 09:55:56,215.69,USD,transfer,Starbucks,retail,debit_card,completed
TXN_00008826,CUST_000722,2025-04-04 09:55:56,883.44,EUR,purchase,Starbucks,food,debit_card,completed
TXN_00008827,CUST_000598,2025-02-27 09:55:56,920.5,USD,refund,McDonald's,food,paypal,completed
TXN_00008828,CUST_000551,2025-04-29 09:55:56,225.6,USD,purchase,Starbucks,transportation,credit_card,completed
TXN_00008829,CUST_000597,2025-06-05 09:55:56,584.71,USD,transfer,Walmart,entertainment,credit_card,completed
TXN_00008830,CUST_000072,2024-10-24 09:55:56,864.58,GBP,purchase,Starbucks,entertainment,debit_card,completed
TXN_00008831,CUST_000350,2024-11-20 09:55:56,708.61,USD,purchase,Home Depot,transportation,debit_card,completed
TXN_00008832,CUST_000159,2025-08-10 09:55:56,717.47,USD,refund,Home Depot,food,paypal,completed
TXN_00008833,CUST_000282,2024-10-18 09:55:56,607.58,USD,purchase,Home Depot,food,credit_card,completed
TXN_00008834,CUST_000832,2025-02-09 09:55:56,270.4,USD,deposit,Walmart,transportation,paypal,completed
TXN_00008835,CUST_000468,2024-11-13 09:55:56,586.1,GBP,refund,Costco,utilities,bank_transfer,completed
TXN_00008836,CUST_000620,2025-06-15 09:55:56,949.8,GBP,deposit,Best Buy,healthcare,bank_transfer,completed
TXN_00008837,CUST_000106,2025-06-08 09:55:56,713.33,USD,refund,Amazon,retail,paypal,completed
TXN_00008838,CUST_000413,2025-04-20 09:55:56,968.75,EUR,transfer,Costco,entertainment,debit_card,completed
TXN_00008839,CUST_000183,2024-12-08 09:55:56,99.47,USD,refund,Target,entertainment,paypal,completed
TXN_00008840,CUST_000163,2025-03-02 09:55:56,401.33,GBP,purchase,McDonald's,transportation,debit_card,completed
TXN_00008841,CUST_000161,2024-11-04 09:55:56,463.99,USD,refund,Starbucks,healthcare,credit_card,completed
TXN_00008842,CUST_000439,2025-09-01 09:55:56,176.7,USD,deposit,Best Buy,retail,bank_transfer,completed
TXN_00008843,CUST_000050,2025-07-13 09:55:56,714.79,USD,purchase,Costco,transportation,credit_card,completed
